€time,temp,humi,press,soilMois,soilTemp,winSpeed,winDirect,rain
26495162,39,14,1045,230,255,23,1.6756032171581769,???,0.11    
26557171,39,15,1045,228,821,23,1.0053619302949061,SE,0.11     
26619215,39,15,1045,233,255,23,1.0053619302949061,???,0.11    
26681181,39,14,1045,232,820,23,1.0053619302949061,???,0.11    
26743111,39,14,1045,230,255,23,1.6756032171581769,???,0.11    
26805039,39,14,1045,235,255,23,1.6756032171581769,???,0.11    
26866950,40,14,1045,233,255,23,1.0053619302949061,???,0.11    
26928886,41,13,1045,244,819,23,4.3565683646112605,???,0.11    
26990967,42,12,1044,243,255,23,3.0160857908847185,???,0.11    
27052935,43,12,1044,244,821,23,3.3512064343163538,???,0.11    
27114984,44,12,1044,243,255,23,3.3512064343163538,???,0.11    
27177057,45,11,1044,241,255,23,1.6756032171581769,???,0.11    
27238973,45,11,1044,235,255,23,2.3458445040214477,???,0.11    
27301143,45,11,1044,240,255,23,2.6809651474530831,???,0.11    
27363406,46,11,1044,240,255,23,3.6863270777479892,???,0.11    
27425415,46,11,1044,240,820,23,2.0107238605898123,S,0.11      
27487621,46,11,1044,239,821,23,3.3512064343163538,S,0.11      
27549586,46,11,1044,228,255,23,3.6863270777479892,S,0.11      
27611713,44,12,1044,237,255,23,2.0107238605898123,???,0.11    
27673612,44,12,1045,227,255,23,4.0214477211796246,???,0.11    
27735524,43,12,1045,234,255,23,2.0107238605898123,???,0.11    
27797613,43,12,1045,235,255,23,3.0160857908847185,???,0.11    
27859683,43,12,1045,237,821,23,2.6809651474530831,???,0.11    
27921634,43,12,1045,229,255,23,2.0107238605898123,???,0.11    
27983578,43,12,1045,235,255,23,3.3512064343163538,???,0.11    
28045658,43,12,1045,233,255,23,2.6809651474530831,???,0.11    
28107622,42,12,1045,232,255,23,0.67024128686327077,N,0.11     
28169618,42,13,1045,231,820,23,1.0053619302949061,???,0.11    
28231584,41,13,1045,232,255,23,1.0053619302949061,???,0.11    
28293529,41,13,1045,230,255,23,1.6756032171581769,???,0.11    
28355807,41,13,1045,237,255,23,0.67024128686327077,???,0.11   
28417723,42,13,1045,239,255,23,2.0107238605898123,???,0.11    
28479667,43,12,1044,241,820,23,3.6863270777479892,???,0.11    
28541596,42,13,1044,229,255,23,2.6809651474530831,???,0.11    
28603630,41,13,1045,226,255,23,2.0107238605898123,S,0.11      
28665546,40,13,1045,227,255,23,1.6756032171581769,???,0.11    
28727585,40,14,1045,226,255,23,1.3404825737265415,???,0.11    
28789498,39,14,1045,226,255,23,1.3404825737265415,???,0.11    
28851492,39,15,1045,238,821,23,0.67024128686327077,???,0.11   
28913402,40,14,1044,240,255,23,1.3404825737265415,???,0.11    
28975312,41,13,1044,236,255,23,1.0053619302949061,???,0.11    
29037218,41,14,1044,229,255,23,1.6756032171581769,???,0.11    
29099208,40,14,1044,235,255,23,2.3458445040214477,???,0.11    
29161159,40,14,1044,229,821,23,2.6809651474530831,???,0.11    
29223111,40,14,1044,231,255,23,1.3404825737265415,???,0.11    
29285073,40,14,1044,229,255,23,1.6756032171581769,???,0.11    
29347026,39,14,1044,229,255,23,2.3458445040214477,???,0.11    
29408940,40,14,1044,236,255,23,1.0053619302949061,???,0.11    
29470843,39,14,1045,226,255,23,1.3404825737265415,???,0.11    
29532842,38,14,1045,233,820,23,1.6756032171581769,???,0.11    
29594755,39,14,1045,234,255,23,1.3404825737265415,SE,0.11     
29656845,40,14,1045,241,255,23,0.33512064343163538,???,0.11   
29718750,41,13,1044,241,255,23,2.3458445040214477,???,0.11    
29780668,42,13,1045,240,255,23,2.3458445040214477,???,0.11    
29842549,42,13,1044,236,255,23,2.3458445040214477,???,0.11    
29904458,42,13,1044,232,820,23,2.3458445040214477,???,0.11    
29966556,40,14,1045,223,255,23,2.6809651474530831,???,0.11    
30028464,39,14,1044,223,255,23,2.3458445040214477,???,0.11    
30090627,38,15,1045,230,255,23,2.3458445040214477,???,0.11    
30152592,39,14,1045,239,255,23,4.0214477211796246,???,0.11    
30214563,39,14,1045,233,819,23,1.6756032171581769,???,0.11    
30276492,40,13,1045,239,819,23,1.6756032171581769,???,0.11    
30338419,40,13,1045,242,820,23,1.6756032171581769,???,0.11    
30400332,41,13,1045,243,255,23,2.3458445040214477,???,0.11    
30462294,42,12,1045,242,255,23,3.6863270777479892,S,0.11      
30524255,42,12,1045,241,255,23,1.0053619302949061,???,0.11    
30586335,43,12,1044,236,255,23,3.6863270777479892,???,0.11    
30648526,42,12,1045,231,821,23,3.0160857908847185,???,0.11    
30710468,41,13,1045,223,255,23,1.6756032171581769,???,0.11    
30772660,40,13,1045,231,255,23,3.0160857908847185,???,0.11    
30834700,40,13,1045,231,255,23,1.6756032171581769,???,0.11    
30896615,40,13,1045,224,255,23,2.6809651474530831,???,0.11    
30958686,39,14,1045,223,255,23,3.3512064343163538,???,0.11    
31020723,38,15,1045,228,255,23,2.6809651474530831,SW,0.11     
31082657,37,15,1045,233,255,23,2.0107238605898123,???,0.11    
31144597,38,14,1045,239,255,23,2.0107238605898123,???,0.11    
31206534,39,14,1045,240,255,23,2.3458445040214477,???,0.11    
31268725,40,13,1045,239,255,23,2.3458445040214477,SE,0.11     
31330893,39,14,1045,225,255,23,3.0160857908847185,???,0.11    
31392873,38,14,1045,223,255,23,2.3458445040214477,???,0.11    
31454798,37,15,1045,226,255,23,2.3458445040214477,???,0.11    
31516679,37,15,1045,228,819,23,2.3458445040214477,S,0.11      
31578598,37,15,1045,238,255,23,1.3404825737265415,???,0.11    
31640675,38,14,1045,239,255,23,2.0107238605898123,???,0.11    
31702626,38,14,1045,229,255,23,2.0107238605898123,???,0.11    
31764619,38,14,1045,230,255,23,1.3404825737265415,S,0.11      
31826546,38,15,1045,236,255,23,2.0107238605898123,???,0.11    
31888459,38,15,1045,229,255,22,0.67024128686327077,???,0.11   
31950366,37,15,1045,226,255,22,2.3458445040214477,???,0.11    
32012271,36,16,1045,233,255,22,2.0107238605898123,???,0.11    
32074193,36,16,1045,232,255,22,1.3404825737265415,???,0.11    
32136427,36,16,1045,231,819,22,3.6863270777479892,???,0.11    
32198336,35,17,1045,229,255,22,2.0107238605898123,???,0.11    
32260252,35,17,1045,229,255,22,3.3512064343163538,???,0.11    
32322555,34,17,1045,224,255,22,2.3458445040214477,???,0.11    
32384437,34,18,1045,223,255,22,4.0214477211796246,???,0.11    
32446351,33,18,1045,225,255,22,3.0160857908847185,SW,0.11     
32508337,33,18,1045,225,255,22,2.0107238605898123,???,0.11    
32570243,33,18,1045,226,255,22,2.0107238605898123,???,0.11    
32632156,33,19,1045,226,255,22,1.3404825737265415,S,0.11      
32694078,33,19,1045,226,255,22,3.0160857908847185,???,0.11    
32755995,32,19,1045,224,255,22,3.0160857908847185,???,0.11    
32817938,32,19,1045,224,255,22,4.0214477211796246,???,0.11    
32879863,32,19,1045,224,818,22,3.6863270777479892,???,0.11    
32941833,32,19,1045,224,255,22,4.0214477211796246,???,0.11    
33003808,32,20,1045,225,818,22,1.3404825737265415,???,0.11    
33065720,32,20,1045,225,255,22,1.6756032171581769,???,0.11    
33127674,31,20,1045,225,255,22,2.0107238605898123,???,0.11    
33189586,31,20,1045,224,255,22,1.6756032171581769,???,0.11    
33251571,31,20,1045,224,255,22,1.6756032171581769,???,0.11    
33313482,31,20,1045,225,255,22,1.3404825737265415,???,0.11    
33375468,31,20,1045,224,818,22,2.3458445040214477,???,0.11    
33437518,31,20,1045,224,255,22,2.3458445040214477,???,0.11    
33499431,31,20,1045,224,255,22,2.0107238605898123,???,0.11    
33561683,31,20,1045,225,255,22,2.0107238605898123,???,0.11    
33623693,31,20,1045,225,255,22,1.3404825737265415,???,0.11    
33685601,31,20,1045,225,255,22,2.3458445040214477,S,0.11      
33747518,30,21,1045,224,255,22,2.0107238605898123,???,0.11    
33809479,30,21,1045,223,255,22,1.6756032171581769,S,0.11      
33871478,30,21,1045,223,255,22,2.0107238605898123,S,0.11      
33933395,30,21,1045,223,255,22,2.6809651474530831,???,0.11    
33995501,30,21,1045,223,255,22,3.0160857908847185,???,0.11    
34057412,30,21,1045,223,255,22,1.6756032171581769,???,0.11    
34119723,29,22,1045,223,255,22,2.0107238605898123,???,0.11    
34181639,29,22,1045,222,255,22,2.3458445040214477,???,0.11    
34243548,29,22,1045,223,255,22,2.6809651474530831,SW,0.11     
34305462,29,22,1045,223,255,22,2.6809651474530831,???,0.11    
34367471,29,22,1045,223,255,22,2.0107238605898123,SW,0.11     
34429715,29,22,1045,223,818,22,3.0160857908847185,???,0.11    
34491674,29,22,1045,222,255,22,2.6809651474530831,???,0.11    
34553588,28,22,1045,221,255,22,2.6809651474530831,???,0.11    
34615816,28,22,1045,221,255,22,4.0214477211796246,???,0.11    
34677865,28,22,1045,221,255,22,1.6756032171581769,SW,0.11     
34739941,28,23,1045,221,255,22,2.3458445040214477,???,0.11    
34801867,28,23,1046,221,255,22,1.3404825737265415,???,0.11    
34863851,28,23,1045,220,255,22,1.3404825737265415,???,0.11    
34925853,27,23,1045,220,255,22,3.3512064343163538,???,0.11    
34987767,27,23,1046,220,255,22,3.0160857908847185,???,0.11    
35049794,27,23,1046,221,255,22,4.6916890080428954,???,0.11    
35111807,27,23,1046,221,255,22,4.3565683646112605,???,0.11    
35173830,27,23,1046,220,255,22,2.3458445040214477,???,0.11    
35235720,27,24,1046,220,255,22,4.3565683646112605,???,0.11    
35297757,27,24,1046,220,255,22,3.0160857908847185,S,0.11      
35359770,27,24,1046,220,255,22,2.0107238605898123,???,0.11    
35421808,26,24,1046,220,255,22,3.3512064343163538,S,0.11      
35483724,26,24,1046,220,255,22,3.0160857908847185,???,0.11    
35545772,26,24,1046,221,817,22,3.3512064343163538,???,0.11    
35607681,26,24,1046,220,255,22,1.3404825737265415,W,0.11      
35669694,26,24,1046,220,255,21,2.6809651474530831,???,0.11    
35731736,26,24,1046,220,255,21,3.3512064343163538,???,0.11    
35794012,26,24,1046,220,817,21,1.0053619302949061,???,0.11    
35855970,26,25,1046,220,255,21,2.0107238605898123,???,0.11    
35917973,26,25,1046,220,255,21,1.0053619302949061,SE,0.11     
35979888,26,25,1046,220,255,21,1.3404825737265415,???,0.11    
36042017,26,25,1046,220,255,21,1.6756032171581769,???,0.11    
36104245,26,25,1046,220,255,21,1.0053619302949061,???,0.11    
36166253,26,25,1046,220,255,21,1.6756032171581769,???,0.11    
36228217,26,25,1046,220,255,21,1.3404825737265415,???,0.11    
36290135,26,25,1046,220,255,21,1.6756032171581769,???,0.11    
36352105,25,25,1046,220,818,21,1.0053619302949061,???,0.11    
36414133,25,26,1046,220,817,21,1.6756032171581769,S,0.11      
36476155,25,26,1046,220,255,21,2.3458445040214477,???,0.11    
36538200,25,26,1046,219,817,21,2.6809651474530831,???,0.11    
36600361,25,26,1046,219,255,21,1.6756032171581769,???,0.11    
36662274,25,26,1046,219,255,21,1.0053619302949061,???,0.11    
36724226,25,26,1046,219,817,21,2.3458445040214477,S,0.11      
36786248,25,26,1046,219,255,21,2.6809651474530831,???,0.11    
36848254,25,26,1046,219,255,21,2.0107238605898123,SW,0.11     
36910357,25,26,1046,218,255,21,0.33512064343163538,???,0.11   
36972486,25,26,1046,218,255,21,2.3458445040214477,S,0.11      
37034445,25,26,1046,216,255,21,1.6756032171581769,???,0.11    
37096442,25,26,1046,212,255,21,1.3404825737265415,???,0.11    
37158352,25,27,1046,207,255,21,2.0107238605898123,???,0.11    
37220390,25,27,1046,200,255,21,0.67024128686327077,S,0.11     
37282304,24,27,1046,194,255,21,2.0107238605898123,???,0.11    
37344214,24,27,1046,188,255,21,0.67024128686327077,W,0.11     
37406243,24,27,1046,180,817,21,1.0053619302949061,S,0.11      
37468163,24,27,1046,173,255,21,0.67024128686327077,???,0.11   
37530073,24,27,1046,165,255,21,1.6756032171581769,???,0.11    
37591979,24,27,1046,159,255,21,1.3404825737265415,S,0.11      
37654130,24,27,1046,152,255,21,2.6809651474530831,???,0.11    
37716026,24,27,1046,146,816,21,0.33512064343163538,???,0.11   
37777977,24,27,1046,140,255,21,1.3404825737265415,???,0.11    
37839977,24,27,1046,134,255,21,1.0053619302949061,???,0.11    
37901957,24,28,1047,128,255,21,1.3404825737265415,???,0.11    
37963937,24,28,1047,123,255,21,1.3404825737265415,???,0.11    
38025980,23,28,1047,117,255,21,2.0107238605898123,???,0.11    
38087930,23,28,1047,111,817,21,2.0107238605898123,SW,0.11     
38149979,23,28,1047,105,255,21,2.6809651474530831,???,0.11    
38211942,23,28,1047,98,255,21,2.0107238605898123,???,0.11     
38274093,23,28,1047,93,255,21,1.6756032171581769,???,0.11     
38336006,23,28,1047,87,255,21,3.6863270777479892,???,0.11     
38397917,23,29,1047,81,255,21,2.6809651474530831,???,0.11     
38460297,23,29,1047,74,816,21,2.3458445040214477,SW,0.11      
38522492,23,29,1047,66,255,21,1.6756032171581769,???,0.11     
38584489,23,29,1047,62,816,21,1.6756032171581769,???,0.11     
38646428,23,29,1047,56,255,21,1.0053619302949061,???,0.11     
38708570,23,29,1047,51,817,21,1.0053619302949061,???,0.11     
38770680,23,29,1047,47,816,21,2.3458445040214477,SW,0.11      
38832647,22,29,1047,43,255,21,2.0107238605898123,???,0.11     
38894556,22,29,1047,40,255,21,2.0107238605898123,???,0.11     
38956513,22,29,1047,36,255,21,1.6756032171581769,???,0.11     
39018425,22,30,1047,32,255,21,1.0053619302949061,SW,0.11      
39080495,22,30,1047,30,816,21,0.67024128686327077,???,0.11    
39142583,22,30,1047,27,255,21,2.6809651474530831,???,0.11     
39204635,22,30,1047,25,255,21,2.3458445040214477,S,0.11       
39266631,22,30,1047,22,255,21,1.6756032171581769,???,0.11     
39328761,22,30,1047,19,255,21,2.6809651474530831,S,0.11       
39390787,22,30,1047,17,255,21,2.3458445040214477,???,0.11     
39452700,22,30,1047,14,255,21,1.6756032171581769,???,0.11     
39514709,22,30,1047,12,816,21,1.0053619302949061,SW,0.11      
39576737,22,30,1047,10,255,21,1.3404825737265415,S,0.11       
39638723,22,30,1047,9,255,21,2.0107238605898123,???,0.11      
39701030,21,30,1047,7,817,21,2.3458445040214477,???,0.11      
39762947,21,31,1047,6,255,21,1.6756032171581769,???,0.11      
39824868,21,31,1047,6,255,21,1.6756032171581769,???,0.11      
39887059,21,31,1047,5,255,21,1.6756032171581769,???,0.11      
39949054,21,31,1047,4,817,21,0.67024128686327077,???,0.11     
40011009,21,31,1047,4,255,21,1.3404825737265415,???,0.11      
40072929,21,31,1047,3,255,21,1.0053619302949061,???,0.11      
40134914,21,31,1047,3,255,20,1.3404825737265415,???,0.11      
40196834,21,31,1047,3,255,20,0.67024128686327077,???,0.11     
40258804,21,31,1047,2,255,20,1.0053619302949061,???,0.11      
40320725,21,31,1047,2,255,20,0.67024128686327077,???,0.11     
40382928,21,31,1047,2,255,20,1.0053619302949061,???,0.11      
40445268,21,31,1047,2,255,20,1.0053619302949061,???,0.11      
40507229,21,31,1047,2,255,20,0.67024128686327077,???,0.11     
40569185,21,31,1047,1,255,20,0.67024128686327077,???,0.11     
40631102,21,31,1047,1,255,20,1.0053619302949061,???,0.11      
40693198,20,31,1047,1,255,20,1.0053619302949061,???,0.11      
40755113,20,32,1047,1,255,20,0.67024128686327077,???,0.11     
40817029,20,31,1047,1,255,20,1.3404825737265415,???,0.11      
40878963,20,31,1047,1,816,20,1.6756032171581769,SW,0.11       
40940928,20,31,1047,1,255,20,1.0053619302949061,???,0.11      
41002948,20,32,1047,1,255,20,1.0053619302949061,???,0.11      
41064888,20,32,1047,1,255,20,1.0053619302949061,???,0.11      
41126967,20,32,1047,1,255,20,2.0107238605898123,???,0.11      
41188883,20,32,1047,1,255,20,0.67024128686327077,???,0.11     
41250918,20,32,1047,1,255,20,0.67024128686327077,???,0.11     
41312829,20,32,1047,1,255,20,1.6756032171581769,???,0.11      
41374820,20,32,1047,1,255,20,0.33512064343163538,SW,0.11      
41436891,20,32,1047,1,816,20,2.0107238605898123,???,0.11      
41498809,20,33,1047,1,255,20,1.6756032171581769,???,0.11      
41560726,20,33,1048,1,255,20,2.3458445040214477,???,0.11      
41622641,20,33,1048,1,255,20,1.0053619302949061,???,0.11      
41684585,20,33,1047,1,255,20,1.3404825737265415,???,0.11      
41746799,20,34,1048,0,255,20,0.67024128686327077,???,0.11     
41808705,20,33,1048,1,255,20,1.0053619302949061,???,0.11      
41870715,20,33,1048,1,816,20,1.0053619302949061,SW,0.11       
41932631,20,33,1048,1,255,20,1.0053619302949061,???,0.11      
41994732,20,34,1048,1,255,20,2.6809651474530831,???,0.11      
42056691,20,34,1048,1,816,20,1.3404825737265415,SW,0.11       
42118669,20,34,1048,1,255,20,1.0053619302949061,???,0.11      
42180584,20,34,1048,1,255,20,0.33512064343163538,???,0.11     
42242544,20,34,1048,1,255,20,1.3404825737265415,???,0.11      
42304631,20,34,1048,1,816,20,1.6756032171581769,???,0.11      
42366550,20,34,1048,1,255,20,1.6756032171581769,SW,0.11       
42428664,20,34,1048,1,255,20,1.0053619302949061,???,0.11      
42490682,20,34,1048,1,255,20,1.0053619302949061,???,0.11      
42552771,20,35,1048,1,255,20,1.3404825737265415,???,0.11      
42614927,20,35,1048,1,816,20,2.0107238605898123,???,0.11      
42676840,20,35,1048,1,255,20,1.3404825737265415,???,0.11      
42738799,20,35,1048,1,255,20,1.3404825737265415,???,0.11      
42800763,20,35,1048,1,815,20,1.3404825737265415,S,0.11        
42862793,19,35,1048,0,255,20,2.0107238605898123,???,0.11      
42924743,19,35,1048,1,815,20,1.0053619302949061,???,0.11      
42986664,19,35,1048,0,255,20,1.6756032171581769,???,0.11      
43048578,19,35,1048,1,255,20,1.3404825737265415,???,0.11      
43110952,19,35,1048,1,255,20,1.3404825737265415,???,0.11      
43173066,19,35,1048,1,255,20,0.67024128686327077,???,0.11     
43234972,19,35,1048,1,255,20,1.0053619302949061,???,0.11      
43296932,19,35,1048,1,255,20,0.67024128686327077,???,0.11     
43358846,19,36,1048,1,255,20,1.0053619302949061,W,0.11        
43420817,19,35,1048,1,255,20,0.33512064343163538,???,0.11     
43482727,19,35,1048,1,255,20,1.0053619302949061,???,0.11      
43544832,19,35,1048,1,255,20,0.67024128686327077,???,0.11     
43606853,19,36,1048,1,255,20,0.33512064343163538,???,0.11     
